Claim_ID,Customer_Age,Claim_Amount,Claim_History,Policy_Type,Incident_Severity,Claim_Frequency,Fraud_Label,Claim_Description,Gender,Marital Status,Occupation,Income Level,Education Level,Location,Behavioral Data,Purchase History,Policy Start Date,Policy Renewal Date,Interactions with Customer Service,Insurance Products Owned,Coverage Amount,Premium Amount,Deductible,Policy Type,Customer Preferences,Preferred Communication Channel,Driving Record,Life Events
C103029,21.0,47202.0,1.0,1,1,8.0,0.0,"Believe top box.
Federal especially left movie artist fact.
Push give through yet short any. Adult lose show type. Accident report and documentation verified.",0,1,5,43787,1,75143,2,5/7/2019,10/23/2023,10/26/2023,2,0,449404,4438,1048,1,1,1,2,4
C103030,57.0,5938.0,0.0,2,0,5.0,0.0,Sort worker make difference then suddenly. Professional since which expert total reality. Accident report and documentation verified.,0,1,0,98641,4,82073,2,2/8/2019,10/9/2021,4/21/2024,3,0,681024,3267,487,1,0,3,0,3
C103031,36.0,39185.0,3.0,2,2,6.0,0.0,Natural could decide floor laugh lay. None need visit industry exist moment animal. Coach another enter policy class number argue. Accident report and documentation verified.,0,4,6,61289,1,96524,4,12/16/2018,7/13/2023,6/21/2023,2,1,363164,1763,1417,3,2,1,3,2
C103032,54.0,23388.0,2.0,2,1,8.0,0.0,"Security actually better her best strong.
School child cup.
Leave attorney mention likely industry only. Accident report and documentation verified.",1,1,2,56414,0,78598,1,10/20/2019,2/8/2023,8/24/2024,3,1,415399,2588,1627,3,4,3,1,1
C103033,53.0,9881.0,2.0,0,2,6.0,0.0,Kid by middle lead anyone prevent information. Whatever husband stay woman respond unit door. Accident report and documentation verified.,0,1,0,38773,4,90620,1,8/7/2022,8/2/2023,5/18/2023,2,4,770898,3881,1388,1,1,1,1,4
C103034,42.0,6603.0,0.0,1,2,4.0,0.0,Few door ball. Management open where individual look almost physical forward. Center wrong simple figure poor film. Accident report and documentation verified.,0,0,0,99062,2,11791,3,10/21/2018,7/13/2018,2/17/2023,0,4,942756,3906,411,3,2,1,1,1
C103035,49.0,35980.0,4.0,1,0,3.0,0.0,Seven turn order social within lay. Set model name draw teacher factor. Accident report and documentation verified.,0,3,6,145280,0,93694,1,9/12/2022,7/8/2020,9/8/2023,0,1,982153,2047,1899,2,2,1,0,1
C103036,71.0,23504.0,4.0,2,1,7.0,0.0,Type war window treatment ok best lose final. Coach themselves idea direction senior bank. Accident report and documentation verified.,1,4,3,27965,2,87051,3,4/25/2018,8/23/2023,9/19/2024,0,4,629492,3416,1943,2,2,3,4,1
C103037,27.0,17766.0,2.0,0,0,2.0,0.0,Begin figure west attention agreement. Cut happen few paper. Sound these full finally right message guy. Accident report and documentation verified.,0,4,7,121306,1,85890,4,2/4/2021,7/13/2018,12/24/2024,2,1,289550,771,1274,1,3,2,3,0
C103038,41.0,29386.0,0.0,2,0,7.0,0.0,Land computer dark statement onto where. Lawyer run art civil example point lot. Town mother ground and oil enjoy. Accident report and documentation verified.,1,1,8,80603,0,74142,1,1/27/2021,4/18/2023,11/8/2024,4,0,789560,1144,208,2,3,2,1,2
C103039,63.0,12695.0,0.0,1,2,1.0,0.0,Represent coach popular west. Sure society score entire let laugh yard. Accident report and documentation verified.,1,1,0,48946,0,62650,2,10/12/2021,8/11/2021,12/25/2024,0,1,948926,770,878,2,2,1,0,3
C103040,77.0,18796.0,0.0,1,2,5.0,0.0,"Must inside there trade concern ability. Laugh pay social indeed.
Not yes number room once. Accident report and documentation verified.",0,2,0,110302,0,12516,2,5/24/2020,3/4/2019,6/28/2024,2,3,740403,1501,763,2,0,3,2,4
C103041,55.0,43543.0,3.0,2,2,9.0,0.0,Within home citizen ground. Accident report and documentation verified.,1,0,5,145281,4,36425,2,12/28/2018,3/16/2019,7/20/2024,4,0,930379,3882,1176,2,4,4,0,2
C103042,24.0,15559.0,4.0,2,0,1.0,0.0,"Shake spring let after floor defense. Life others amount fine.
Your first world where spring yes on. Accident report and documentation verified.",1,2,6,89023,4,83275,0,10/21/2018,5/17/2019,2/11/2023,0,4,755265,2995,1145,1,3,1,1,3
C103043,32.0,39914.0,4.0,1,0,8.0,1.0,Edge strong past when. Situation ask chance material major woman sure. Star blood couple. Threat where outside economy. Accident looks suspicious and documents seem tampered.,1,4,3,97636,0,77232,0,6/14/2018,2/18/2018,2/16/2024,3,3,905288,3147,642,1,1,2,3,0
C103044,48.0,34139.0,3.0,2,0,9.0,0.0,Grow use return structure nor network. Which chance result quite like. Accident report and documentation verified.,1,2,0,54453,0,61710,2,1/27/2018,12/2/2019,3/14/2024,4,4,211670,4339,1769,0,0,0,4,0
C103045,50.0,39333.0,1.0,1,0,9.0,0.0,Heart specific bring take government build begin central. Bag include available clear sit. Accident report and documentation verified.,0,3,0,80603,0,64801,1,3/19/2020,3/27/2019,5/6/2024,4,1,945458,4433,817,1,4,3,3,4
C103046,66.0,9802.0,3.0,2,0,8.0,0.0,Subject three great. Performance purpose development system development. Ok million music forget forward. Accident report and documentation verified.,0,3,0,20409,4,26309,2,4/8/2019,6/1/2018,11/21/2024,3,2,81221,2270,1027,2,4,2,3,4
C103047,76.0,9307.0,0.0,0,0,4.0,0.0,"Beautiful drug business future. Source company suffer water physical dark concern return.
Continue important almost different. Accident report and documentation verified.",1,0,3,43833,2,50661,2,1/16/2022,7/23/2018,1/12/2024,4,2,178896,1179,326,1,0,1,1,2
C103048,74.0,41205.0,3.0,1,0,7.0,1.0,Material five seem necessary way behind. Position current church business reduce certain. Style wall nature Congress exist although. Accident looks suspicious and documents seem tampered.,1,3,5,118491,4,72260,3,3/12/2018,8/1/2022,8/5/2024,0,0,580735,4320,960,3,0,2,2,2
C103049,35.0,34214.0,0.0,0,0,1.0,0.0,Language really three everyone surface. Look sell glass. Accident report and documentation verified.,0,3,2,24094,1,85493,1,9/16/2023,3/19/2022,6/28/2023,4,1,560654,3038,623,2,0,1,2,1
C103050,61.0,35159.0,2.0,2,1,7.0,0.0,Scene partner great skill prevent. Building realize other gas. Radio suddenly police. Accident report and documentation verified.,0,3,3,122807,2,40715,3,4/28/2022,9/25/2022,5/20/2024,0,0,235962,4595,1372,3,0,1,0,2
C103051,49.0,12516.0,0.0,0,1,6.0,0.0,Traditional wonder thank enter. Guy investment laugh record major father. Accident report and documentation verified.,0,4,1,121315,4,74483,3,10/7/2018,1/3/2019,1/3/2024,0,1,604635,4326,392,1,1,1,4,3
C103052,76.0,30086.0,4.0,2,1,5.0,0.0,Learn thousand whatever traditional cultural. Discover indicate year stay high. Catch beyond success federal poor four. Accident report and documentation verified.,0,0,8,36679,3,63923,2,5/27/2018,9/24/2021,9/28/2023,2,2,600501,1425,578,2,4,0,1,0
C103053,74.0,49222.0,3.0,0,1,1.0,0.0,"Behind trade left company. Somebody near away because night.
Plan accept others within music top science. Partner expect personal. Accident report and documentation verified.",0,0,6,21968,3,74366,2,2/1/2019,12/23/2023,5/12/2024,2,3,808704,1830,299,1,1,2,1,1
C103054,35.0,31480.0,0.0,0,0,8.0,0.0,"Body cultural center trial much. Hear cup likely forward view age police.
Prepare indicate everyone room no. Accident report and documentation verified.",0,0,4,116822,4,29918,1,5/4/2019,11/6/2023,9/8/2023,2,4,165561,1766,1761,1,2,3,4,2
C103055,31.0,45659.0,1.0,0,0,1.0,0.0,"Any successful but floor win interesting. School current positive.
Your money such director particularly land. Another go college. Accident report and documentation verified.",0,3,3,93730,0,65371,4,10/21/2018,7/6/2018,12/2/2023,0,4,105140,3990,1900,1,2,1,3,0
C103056,36.0,48766.0,2.0,1,2,1.0,0.0,Eight break doctor. Bank tend address be black thought. Feeling region occur walk perform drug leave former. Accident report and documentation verified.,1,0,8,23487,2,25982,4,11/7/2020,4/18/2018,3/26/2024,2,1,786526,2521,142,0,1,1,0,1
C103057,35.0,39737.0,1.0,0,2,3.0,0.0,Per option general own put character mention. Site exist vote accept turn someone dinner media. Accident report and documentation verified.,0,2,3,26963,1,29629,1,3/5/2018,9/1/2020,1/27/2024,0,3,712660,704,947,3,3,1,0,1
C103058,31.0,10265.0,1.0,2,1,8.0,0.0,Despite concern establish activity down. Piece line tonight war. Everyone move first purpose street. Accident report and documentation verified.,1,3,1,73522,0,77060,2,2/18/2021,7/27/2023,6/10/2024,3,0,773366,3483,1962,3,1,2,0,4
C103059,27.0,49629.0,1.0,2,2,8.0,1.0,Beat either analysis let entire risk according in. Accident looks suspicious and documents seem tampered.,1,2,5,143871,0,43981,3,4/14/2020,12/25/2022,4/23/2023,1,4,76181,4049,891,3,4,2,3,2
C103060,39.0,6454.0,2.0,1,1,7.0,0.0,Responsibility difference door picture expect popular. Possible body price push. Three any form radio our still page. Accident report and documentation verified.,1,0,3,54643,2,46767,0,5/3/2023,6/26/2019,9/12/2023,3,0,97745,4459,1743,0,2,1,1,4
C103061,22.0,36918.0,2.0,1,0,5.0,1.0,"Produce rise prepare. Hot practice attorney right air game people.
Skill us number car doctor. Accident looks suspicious and documents seem tampered.",0,0,8,37028,3,85024,0,8/14/2021,10/1/2020,9/28/2024,4,4,522521,4609,1983,2,3,3,3,0
C103062,35.0,27181.0,2.0,2,0,8.0,0.0,Theory off day bring. Half finish war party clear support into. Time over success staff. Accident report and documentation verified.,1,2,3,147861,1,48332,2,3/5/2019,9/1/2020,9/5/2023,3,3,602767,4939,974,0,2,3,2,2
C103063,49.0,16386.0,2.0,0,2,2.0,0.0,"Whom approach recent Mr. Dream movement stock cut ok building sort.
Unit become remember upon. While others special he region prepare. Accident report and documentation verified.",0,0,1,85287,3,68334,4,9/12/2018,7/8/2019,6/11/2024,0,0,676988,4517,1405,2,4,3,1,0
C103064,64.0,40182.0,1.0,2,0,8.0,0.0,"Make represent issue nice international Mr.
Loss maintain offer throw must capital down. Economy if tonight down prepare amount walk. Accident report and documentation verified.",0,3,1,27492,0,13037,3,9/19/2022,12/12/2020,11/9/2023,4,1,173733,4510,646,1,0,1,4,4
C103065,42.0,38425.0,4.0,1,0,2.0,0.0,Develop official role good very simply. Seat down couple head five special perhaps. Choose something number task conference indeed tonight. Accident report and documentation verified.,1,0,0,104216,3,62576,2,11/24/2019,5/26/2023,6/20/2023,2,0,500123,3285,836,2,0,0,1,2
C103066,47.0,44254.0,4.0,1,1,5.0,0.0,Fly partner nothing capital best three trade training. Mrs environmental baby officer stuff at early. Accident report and documentation verified.,1,3,8,37541,0,87449,2,4/8/2022,10/6/2019,3/27/2024,4,2,824559,983,1864,0,3,3,2,3
C103067,70.0,25327.0,2.0,2,2,4.0,0.0,Music create help exactly coach form. Worry quality teach education think fine way maintain. Accident report and documentation verified.,1,1,0,133268,0,56694,1,9/20/2023,5/5/2020,3/17/2024,4,1,216073,4442,1748,1,1,3,3,4
C103068,59.0,22181.0,3.0,0,0,1.0,0.0,Dog pressure news evening win thought arrive. Figure its kitchen house school because moment team. Can same never green particularly. Accident report and documentation verified.,0,1,1,122979,1,20242,2,9/6/2018,3/13/2022,5/18/2023,3,4,50001,4017,936,2,4,0,2,0
C103069,73.0,48662.0,0.0,0,2,5.0,0.0,Clearly sense yeah old measure. Land put get everybody carry film some. Movie miss actually know. Accident report and documentation verified.,1,2,0,71679,2,26592,2,4/13/2020,10/23/2022,1/24/2024,3,2,679998,1252,967,2,1,1,0,4
C103070,24.0,22452.0,3.0,1,0,7.0,0.0,Throw national picture leave. Accident report and documentation verified.,0,3,8,38730,0,18164,4,8/24/2021,7/8/2018,5/18/2023,4,4,159835,4806,1266,2,4,3,1,1
C103071,39.0,39248.0,3.0,2,1,1.0,1.0,"Sister arm stuff save democratic. Material sound customer center billion window production.
School step skin sit. Follow meet tax well. Accident looks suspicious and documents seem tampered.",1,2,3,25749,1,56263,2,10/4/2019,10/6/2019,11/22/2023,1,2,98701,1910,379,1,2,1,1,2
C103072,59.0,41801.0,3.0,2,0,2.0,0.0,"Outside hear box modern bank power see.
Cost energy maintain. Physical center institution impact either billion east people. Accident report and documentation verified.",0,4,2,38914,3,13862,1,9/11/2022,11/7/2019,5/7/2024,4,0,297970,4667,457,0,1,2,2,0
C103073,75.0,34751.0,4.0,1,2,9.0,0.0,Property follow beautiful. Property authority sister begin become. Become western agency reveal difficult. Accident report and documentation verified.,0,0,5,55263,3,64269,3,2/7/2023,10/25/2023,5/10/2024,0,1,678436,4457,343,2,4,1,4,2
C103074,63.0,22991.0,0.0,2,2,5.0,0.0,"Than whole allow white feel receive month glass. Really reflect art consider network.
Have their carry range. Soon walk box hard yard seven hotel. Accident report and documentation verified.",0,2,2,40579,4,84888,2,6/20/2023,8/20/2018,3/18/2023,4,0,165491,1262,660,3,2,0,1,0
C103075,20.0,42311.0,3.0,1,1,7.0,0.0,"Player dream sell short. By subject inside weight even majority.
Economy generation perform. Democratic might write activity. Accident report and documentation verified.",0,0,2,78857,3,71227,4,6/25/2022,2/12/2021,7/2/2024,3,4,176515,4449,1040,0,0,0,1,4
C103076,76.0,10916.0,2.0,0,0,2.0,0.0,Son involve drive order need. Treat program church rate. Everything material movement sell throughout as church never. Accident report and documentation verified.,0,2,5,73216,0,64477,1,8/21/2019,2/15/2019,7/22/2023,3,3,465331,4370,1945,3,0,0,4,2
C103077,49.0,11143.0,4.0,0,1,7.0,0.0,"Peace store note thus whatever goal movie public. Hundred pay avoid civil.
Probably skin near base research friend. Choice test animal president. Accident report and documentation verified.",1,4,4,116239,2,26802,0,6/1/2023,1/23/2020,9/4/2023,3,2,738500,1671,869,0,1,1,2,4
C103078,40.0,26855.0,2.0,2,2,7.0,0.0,Opportunity million building yet back. Building agency there. Accident report and documentation verified.,1,1,2,66146,0,69573,3,2/15/2019,8/8/2021,2/11/2023,0,1,707076,4426,201,3,1,3,2,4
C103079,39.0,16581.0,2.0,0,1,7.0,0.0,Forward where minute check treatment. Modern admit state share consider garden at. Half catch traditional surface mission. Safe analysis strong able. Accident report and documentation verified.,1,1,5,25226,3,81580,3,2/1/2021,12/25/2021,5/25/2023,1,4,642697,4482,1957,2,1,3,4,0
C103080,25.0,2907.0,3.0,0,0,5.0,0.0,Range wide myself difficult success mind inside. Place boy house rest sing concern. By various discover. Accident report and documentation verified.,1,4,4,69037,4,69502,2,4/23/2018,10/16/2022,10/4/2024,4,2,419121,4032,429,0,0,2,4,0
C103081,41.0,30424.0,2.0,1,0,9.0,0.0,War clear mother country along foot same. Century worry long expert her population. Little player sell talk. Accident report and documentation verified.,1,3,3,134806,3,62987,0,11/25/2018,10/24/2021,8/13/2023,2,1,401665,2668,1560,3,3,1,1,0
C103082,37.0,24308.0,0.0,1,1,2.0,0.0,"Could dream security. These long notice research.
Whatever save girl authority. Second own letter forget present. Entire day at spring image. Accident report and documentation verified.",1,3,1,76148,4,21381,2,12/17/2021,9/23/2020,5/20/2023,1,0,865418,3469,894,3,2,1,3,4
C103083,27.0,42984.0,2.0,2,2,4.0,0.0,"Know admit performance through over. Order look pull decision.
Name once agreement should agent dream tend health. Beautiful growth bring sit try. Accident report and documentation verified.",0,1,4,145394,0,75638,3,10/25/2020,4/2/2019,12/19/2023,2,3,490832,4227,1872,0,1,0,0,1
C103084,58.0,42505.0,3.0,1,2,2.0,0.0,By let give democratic each person would theory. Key away trouble mind raise quite. Good head first memory reason. Accident report and documentation verified.,0,2,6,36251,1,30572,1,7/12/2018,3/16/2021,3/1/2023,2,4,781644,1156,1700,0,2,4,0,3
C103085,51.0,47525.0,2.0,2,1,8.0,0.0,Two suggest tonight nice adult church study. Thousand entire data of conference side first. Trial reveal scene product. Accident report and documentation verified.,1,3,0,105298,2,95102,3,12/15/2018,3/12/2021,5/20/2024,0,1,186997,1858,578,2,3,3,4,2
C103086,52.0,37942.0,4.0,2,0,1.0,0.0,Live sometimes perform Mrs. White science star star scientist trade significant. Treat although white sit. Accident report and documentation verified.,0,0,1,26484,0,74060,2,10/4/2023,4/6/2021,3/1/2024,2,4,147492,778,1988,2,0,4,4,4
C103087,72.0,27957.0,4.0,1,0,9.0,0.0,"Beautiful relationship almost during wear increase.
Take bag simple. Center modern commercial. Size get decade center contain. Accident report and documentation verified.",1,1,2,100886,3,38654,1,3/11/2020,6/20/2021,10/12/2024,4,1,803044,3749,140,3,2,0,3,2
C103088,35.0,26464.0,4.0,0,0,5.0,1.0,Single card throughout meet how maybe act cold. Thank art east above mean chair. Human civil investment along. Six range brother. Accident looks suspicious and documents seem tampered.,1,0,7,54148,3,78026,0,1/24/2018,3/20/2021,12/17/2024,2,1,272803,2692,1356,0,1,1,3,0
C103089,31.0,49476.0,1.0,0,0,3.0,0.0,Car commercial resource human election. Between amount whose number century production something. Accident report and documentation verified.,0,1,3,102171,2,94277,1,2/1/2023,1/18/2022,8/10/2023,0,2,95000,1002,1933,2,4,3,4,0
C103090,57.0,24649.0,4.0,0,2,4.0,1.0,Month learn guess performance. Position although station only until yourself. Financial floor director local anything left research. Accident looks suspicious and documents seem tampered.,0,3,5,115835,3,69843,2,12/23/2020,2/13/2023,2/3/2024,0,0,200029,1717,898,1,1,3,0,1
C103091,71.0,43065.0,4.0,0,0,1.0,1.0,Say could his lay Congress. Accident looks suspicious and documents seem tampered.,0,3,5,22528,3,36385,2,11/26/2019,7/12/2022,12/13/2024,0,0,488095,1008,444,0,4,0,2,3
